id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
944.0,-117.09,32.9,16.0,1989.0,290.0,814.0,291.0,6.2715,250001 - 300000
945.0,-117.09,32.83,15.0,4138.0,636.0,2001.0,677.0,4.8419,250001 - 300000
946.0,-117.09,32.81,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,250001 - 300000
947.0,-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,150001 - 200000
948.0,-117.09,32.8,15.0,666.0,152.0,247.0,164.0,2.15,100001 - 150000
949.0,-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,150001 - 200000
950.0,-117.09,32.79,36.0,1529.0,266.0,683.0,260.0,4.0982,150001 - 200000
951.0,-117.09,32.79,20.0,2183.0,534.0,999.0,496.0,2.8631,150001 - 200000
952.0,-117.09,32.78,28.0,1708.0,393.0,816.0,393.0,2.9881,150001 - 200000
953.0,-117.09,32.77,38.0,2065.0,374.0,812.0,343.0,3.125,200001 - 250000
954.0,-117.09,32.77,31.0,3062.0,596.0,1263.0,539.0,3.0875,250001 - 300000
955.0,-117.09,32.76,44.0,1139.0,214.0,470.0,217.0,3.5481,200001 - 250000
956.0,-117.09,32.76,43.0,3889.0,711.0,1466.0,663.0,3.5529,200001 - 250000
957.0,-117.09,32.76,31.0,2567.0,624.0,1255.0,582.0,2.5909,150001 - 200000
958.0,-117.09,32.76,31.0,1235.0,387.0,816.0,397.0,1.5517,100001 - 150000
959.0,-117.09,32.76,10.0,1922.0,577.0,1595.0,545.0,1.5208,100001 - 150000
960.0,-117.09,32.75,30.0,1899.0,546.0,1620.0,493.0,1.6034,50001 - 100000
961.0,-117.09,32.75,28.0,1220.0,391.0,1286.0,396.0,1.2286,100001 - 150000
962.0,-117.09,32.75,24.0,1245.0,376.0,1230.0,362.0,1.875,50001 - 100000
963.0,-117.09,32.75,20.0,1701.0,503.0,1482.0,465.0,1.6789,50001 - 100000
964.0,-117.09,32.74,23.0,3130.0,779.0,2472.0,744.0,2.32,50001 - 100000
965.0,-117.09,32.73,26.0,3114.0,686.0,1948.0,660.0,2.8942,100001 - 150000
966.0,-117.09,32.72,39.0,1273.0,246.0,770.0,242.0,2.0938,100001 - 150000
967.0,-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,100001 - 150000
968.0,-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,50001 - 100000
969.0,-117.09,32.71,12.0,3375.0,945.0,2357.0,808.0,1.5,100001 - 150000
970.0,-117.09,32.7,22.0,2409.0,582.0,1887.0,578.0,1.4089,50001 - 100000
971.0,-117.09,32.69,20.0,1102.0,205.0,852.0,217.0,3.1833,100001 - 150000
972.0,-117.09,32.69,18.0,1645.0,430.0,1221.0,410.0,1.3269,100001 - 150000
973.0,-117.09,32.68,30.0,2662.0,653.0,1997.0,605.0,2.8089,100001 - 150000
974.0,-117.09,32.68,29.0,1792.0,449.0,1650.0,396.0,2.2201,50001 - 100000
975.0,-117.09,32.68,20.0,2569.0,737.0,2341.0,705.0,2.0114,100001 - 150000
976.0,-117.09,32.67,37.0,1157.0,332.0,983.0,306.0,2.0972,100001 - 150000
977.0,-117.09,32.67,31.0,2051.0,549.0,1581.0,538.0,2.052,100001 - 150000
978.0,-117.09,32.66,46.0,844.0,147.0,423.0,161.0,3.375,100001 - 150000
979.0,-117.09,32.66,38.0,833.0,206.0,570.0,182.0,1.8333,100001 - 150000
980.0,-117.09,32.65,25.0,3509.0,985.0,2359.0,899.0,2.6296,100001 - 150000
981.0,-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.619,100001 - 150000
982.0,-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218,100001 - 150000
983.0,-117.09,32.64,30.0,3171.0,862.0,2126.0,800.0,2.507,100001 - 150000
984.0,-117.09,32.64,24.0,3613.0,973.0,2002.0,931.0,1.947,100001 - 150000
985.0,-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,50001 - 100000
986.0,-117.09,32.63,33.0,620.0,161.0,420.0,164.0,1.8417,100001 - 150000
987.0,-117.09,32.63,27.0,2920.0,770.0,1935.0,746.0,2.4148,50001 - 100000
988.0,-117.09,32.62,37.0,1925.0,428.0,1344.0,426.0,2.4866,100001 - 150000
989.0,-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,100001 - 150000
990.0,-117.09,32.61,23.0,1157.0,309.0,640.0,313.0,2.1548,100001 - 150000
991.0,-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,3.6467,100001 - 150000
992.0,-117.09,32.58,12.0,2565.0,567.0,1785.0,545.0,3.0273,100001 - 150000
993.0,-117.09,32.57,23.0,1817.0,323.0,1371.0,327.0,3.6736,100001 - 150000
994.0,-117.09,32.57,17.0,444.0,83.0,357.0,87.0,5.1478,100001 - 150000
995.0,-117.09,32.57,10.0,2198.0,368.0,1645.0,350.0,4.5547,150001 - 200000
996.0,-117.09,32.55,8.0,6533.0,1217.0,4797.0,1177.0,3.9583,100001 - 150000
997.0,-117.1,34.57,6.0,5110.0,1044.0,1938.0,724.0,3.1917,100001 - 150000
998.0,-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,100001 - 150000
999.0,-117.1,34.03,24.0,4144.0,826.0,2127.0,772.0,2.5172,50001 - 100000
1000.0,-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,300001 - 350000
1001.0,-117.1,33.36,19.0,3518.0,658.0,2091.0,610.0,3.2614,150001 - 200000
1002.0,-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,150001 - 200000
1003.0,-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,3.1467,150001 - 200000
1004.0,-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,2.3171,150001 - 200000
1005.0,-117.1,33.12,12.0,961.0,342.0,315.0,201.0,0.813,250001 - 300000
1006.0,-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,250001 - 300000
1007.0,-117.1,32.97,17.0,3167.0,861.0,2098.0,828.0,2.4459,50001 - 100000
1008.0,-117.1,32.96,7.0,3619.0,770.0,1134.0,482.0,4.1279,150001 - 200000
1009.0,-117.1,32.9,16.0,2994.0,445.0,1047.0,437.0,5.149,150001 - 200000
1010.0,-117.1,32.83,16.0,4214.0,744.0,1820.0,699.0,4.3783,150001 - 200000
1011.0,-117.1,32.77,49.0,4449.0,711.0,1606.0,709.0,5.7768,250001 - 300000
1012.0,-117.1,32.76,52.0,2606.0,426.0,883.0,380.0,4.2813,250001 - 300000
1013.0,-117.1,32.76,31.0,987.0,267.0,619.0,250.0,2.9286,150001 - 200000
1014.0,-117.1,32.76,30.0,1835.0,474.0,934.0,415.0,2.875,100001 - 150000
1015.0,-117.1,32.75,23.0,1858.0,551.0,1506.0,492.0,1.7446,50001 - 100000
1016.0,-117.1,32.75,21.0,2063.0,609.0,1686.0,558.0,1.4828,50001 - 100000
1017.0,-117.1,32.75,20.0,2355.0,722.0,1848.0,576.0,2.0036,50001 - 100000
1018.0,-117.1,32.75,16.0,2426.0,799.0,1505.0,754.0,1.6444,100001 - 150000
1019.0,-117.1,32.75,15.0,2422.0,774.0,2120.0,715.0,1.0617,50001 - 100000
1020.0,-117.1,32.75,11.0,1976.0,548.0,1528.0,512.0,1.4886,50001 - 100000
1021.0,-117.1,32.74,30.0,1772.0,500.0,1389.0,447.0,2.3641,50001 - 100000
1022.0,-117.1,32.74,14.0,2361.0,601.0,1831.0,526.0,1.6102,50001 - 100000
1023.0,-117.1,32.73,24.0,2927.0,704.0,2005.0,668.0,2.2375,100001 - 150000
1024.0,-117.1,32.72,5.0,1615.0,387.0,1094.0,394.0,2.2024,100001 - 150000
1025.0,-117.1,32.71,9.0,1931.0,472.0,1628.0,445.0,2.085,50001 - 100000
1026.0,-117.1,32.71,25.0,939.0,247.0,1003.0,240.0,1.75,50001 - 100000
1027.0,-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,50001 - 100000
1028.0,-117.1,32.7,28.0,633.0,137.0,525.0,170.0,3.6042,50001 - 100000
1029.0,-117.1,32.69,37.0,1269.0,340.0,1369.0,302.0,2.2102,50001 - 100000
1030.0,-117.1,32.69,35.0,1292.0,272.0,1183.0,272.0,2.0547,50001 - 100000
1031.0,-117.1,32.69,29.0,4174.0,1195.0,3675.0,1124.0,1.8112,100001 - 150000
1032.0,-117.1,32.69,11.0,3071.0,911.0,2812.0,774.0,1.2413,50001 - 100000
1033.0,-117.1,32.68,49.0,1412.0,350.0,1200.0,332.0,2.0398,50001 - 100000
1034.0,-117.1,32.68,47.0,771.0,224.0,637.0,212.0,2.0156,50001 - 100000
1035.0,-117.1,32.68,47.0,1044.0,274.0,1003.0,280.0,1.7802,50001 - 100000
1036.0,-117.1,32.68,20.0,1012.0,269.0,837.0,240.0,2.0488,50001 - 100000
1037.0,-117.1,32.67,26.0,2629.0,763.0,2721.0,767.0,2.0982,100001 - 150000
1038.0,-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,100001 - 150000
1039.0,-117.1,32.67,15.0,1635.0,553.0,1347.0,597.0,1.2745,50001 - 100000
1040.0,-117.1,32.66,27.0,1782.0,560.0,1785.0,560.0,2.1542,100001 - 150000
1041.0,-117.1,32.64,29.0,1578.0,460.0,1236.0,461.0,2.5658,100001 - 150000
1042.0,-117.1,32.59,21.0,2350.0,667.0,1621.0,613.0,2.0734,50001 - 100000
1043.0,-117.1,32.58,29.0,1061.0,202.0,759.0,206.0,4.8646,100001 - 150000
1044.0,-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,100001 - 150000
1045.0,-117.1,32.58,23.0,1662.0,377.0,1318.0,386.0,2.3,100001 - 150000
1046.0,-117.1,32.58,17.0,2046.0,559.0,1585.0,530.0,2.25,100001 - 150000
1047.0,-117.1,32.57,26.0,2343.0,371.0,1221.0,372.0,4.3601,100001 - 150000
1048.0,-117.1,32.57,14.0,5058.0,1299.0,3662.0,1193.0,2.3253,100001 - 150000
1049.0,-117.1,32.56,16.0,2687.0,501.0,1502.0,480.0,3.75,100001 - 150000
1050.0,-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,100001 - 150000
1051.0,-117.11,33.98,25.0,1254.0,312.0,715.0,301.0,2.7344,100001 - 150000
1052.0,-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036,100001 - 150000
1053.0,-117.11,33.78,13.0,1914.0,339.0,930.0,304.0,4.1875,150001 - 200000
1054.0,-117.11,33.75,17.0,4174.0,851.0,1845.0,780.0,2.2618,50001 - 100000
1055.0,-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,50001 - 100000
1056.0,-117.11,33.23,13.0,5819.0,919.0,2228.0,866.0,4.9335,250001 - 300000
1057.0,-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,200001 - 250000
1058.0,-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,150001 - 200000
1059.0,-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,150001 - 200000
1060.0,-117.11,33.12,46.0,52.0,13.0,59.0,13.0,3.875,150001 - 200000
1061.0,-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,2.2875,100001 - 150000
1062.0,-117.11,32.97,9.0,1531.0,242.0,850.0,240.0,6.0862,250001 - 300000
1063.0,-117.11,32.95,11.0,4694.0,824.0,2223.0,783.0,4.9485,200001 - 250000
1064.0,-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,300001 - 350000
1065.0,-117.11,32.9,16.0,2043.0,388.0,705.0,352.0,4.4766,150001 - 200000
1066.0,-117.11,32.84,16.0,4608.0,629.0,2020.0,636.0,6.04,200001 - 250000
1067.0,-117.11,32.82,16.0,4241.0,892.0,1771.0,864.0,4.375,150001 - 200000
1068.0,-117.11,32.82,16.0,3980.0,682.0,3174.0,647.0,2.6607,150001 - 200000
1069.0,-117.11,32.81,15.0,3428.0,491.0,2303.0,486.0,2.5953,50001 - 100000
1070.0,-117.11,32.8,17.0,3890.0,586.0,2791.0,595.0,3.2197,50001 - 100000
1071.0,-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,50001 - 100000
1072.0,-117.11,32.79,16.0,1791.0,518.0,1006.0,491.0,3.5179,100001 - 150000
1073.0,-117.11,32.78,16.0,2470.0,830.0,1170.0,724.0,3.5562,50001 - 100000
1074.0,-117.11,32.78,16.0,2220.0,512.0,930.0,527.0,3.6528,100001 - 150000
1075.0,-117.11,32.77,52.0,1506.0,233.0,478.0,240.0,4.3875,250001 - 300000
1076.0,-117.11,32.77,52.0,1484.0,224.0,498.0,223.0,6.6053,300001 - 350000
1077.0,-117.11,32.77,50.0,1729.0,355.0,617.0,337.0,3.6705,150001 - 200000
1078.0,-117.11,32.77,48.0,1502.0,272.0,590.0,265.0,2.5952,150001 - 200000
1079.0,-117.11,32.76,29.0,2030.0,545.0,1014.0,518.0,2.2409,100001 - 150000
1080.0,-117.11,32.76,28.0,1457.0,397.0,672.0,342.0,1.9799,100001 - 150000
1081.0,-117.11,32.76,21.0,2226.0,600.0,1085.0,533.0,2.2604,100001 - 150000
1082.0,-117.11,32.76,19.0,2188.0,616.0,1304.0,607.0,2.0852,100001 - 150000
1083.0,-117.11,32.75,46.0,695.0,182.0,601.0,195.0,2.4219,50001 - 100000
1084.0,-117.11,32.75,34.0,2131.0,594.0,1373.0,562.0,2.113,100001 - 150000
1085.0,-117.11,32.75,21.0,2127.0,658.0,1812.0,603.0,1.6896,50001 - 100000
1086.0,-117.11,32.75,20.0,1667.0,469.0,1292.0,445.0,2.0893,100001 - 150000
1087.0,-117.11,32.75,11.0,1607.0,478.0,1384.0,450.0,2.05,50001 - 100000
1088.0,-117.11,32.74,33.0,1126.0,267.0,621.0,241.0,3.2422,100001 - 150000
1089.0,-117.11,32.74,25.0,684.0,190.0,665.0,187.0,2.4524,50001 - 100000
1090.0,-117.11,32.74,25.0,2846.0,644.0,2272.0,632.0,2.2,50001 - 100000
1091.0,-117.11,32.73,35.0,1689.0,397.0,1135.0,366.0,2.3269,50001 - 100000
1092.0,-117.11,32.73,34.0,1096.0,221.0,574.0,223.0,3.8355,100001 - 150000
1093.0,-117.11,32.72,25.0,1491.0,348.0,1183.0,316.0,1.9583,50001 - 100000
1094.0,-117.11,32.71,30.0,1729.0,457.0,1673.0,460.0,1.7,50001 - 100000
1095.0,-117.11,32.71,29.0,1040.0,291.0,1054.0,297.0,1.1818,50001 - 100000
1096.0,-117.11,32.7,37.0,2045.0,502.0,1920.0,472.0,1.8125,50001 - 100000
1097.0,-117.11,32.7,34.0,2028.0,522.0,1797.0,464.0,1.7402,50001 - 100000
1098.0,-117.11,32.7,33.0,1980.0,488.0,1626.0,428.0,1.4856,50001 - 100000
1099.0,-117.11,32.69,39.0,395.0,159.0,620.0,162.0,2.725,50001 - 100000
1100.0,-117.11,32.69,37.0,2395.0,627.0,2489.0,599.0,1.5933,50001 - 100000
1101.0,-117.11,32.69,36.0,1421.0,367.0,1418.0,355.0,1.9425,50001 - 100000
1102.0,-117.11,32.69,34.0,1144.0,295.0,1271.0,302.0,2.09,50001 - 100000
1103.0,-117.11,32.68,36.0,26.0,14.0,58.0,23.0,1.9107,100001 - 150000
1104.0,-117.11,32.67,52.0,280.0,71.0,217.0,71.0,1.4844,50001 - 100000
1105.0,-117.11,32.67,52.0,204.0,74.0,248.0,57.0,1.7961,14999 - 50000
1106.0,-117.11,32.67,46.0,928.0,236.0,790.0,235.0,1.6806,50001 - 100000
1107.0,-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,50001 - 100000
1108.0,-117.11,32.64,23.0,1619.0,447.0,1025.0,415.0,1.858,50001 - 100000
1109.0,-117.11,32.62,27.0,1846.0,509.0,1078.0,482.0,2.1719,100001 - 150000
1110.0,-117.11,32.59,18.0,2329.0,580.0,1538.0,567.0,2.1179,150001 - 200000
1111.0,-117.11,32.59,17.0,2020.0,534.0,1529.0,500.0,2.1773,100001 - 150000
1112.0,-117.11,32.58,28.0,1869.0,407.0,1074.0,344.0,2.5988,100001 - 150000
1113.0,-117.11,32.58,21.0,2894.0,685.0,2109.0,712.0,2.2755,100001 - 150000
1114.0,-117.12,34.46,17.0,1613.0,326.0,765.0,300.0,2.6827,100001 - 150000
1115.0,-117.12,34.06,38.0,281.0,55.0,151.0,52.0,1.3906,100001 - 150000
1116.0,-117.12,34.04,25.0,2495.0,438.0,1071.0,405.0,4.8173,100001 - 150000
1117.0,-117.12,33.52,4.0,30401.0,4957.0,13251.0,4339.0,4.5841,200001 - 250000
1118.0,-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,200001 - 250000
1119.0,-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,4.4655,150001 - 200000
1120.0,-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,4.1641,150001 - 200000
1121.0,-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,3.8967,150001 - 200000
1122.0,-117.12,33.07,45.0,1032.0,235.0,363.0,177.0,3.6389,150001 - 200000
1123.0,-117.12,32.96,16.0,3050.0,559.0,1444.0,512.0,5.2463,150001 - 200000
1124.0,-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,200001 - 250000
1125.0,-117.12,32.95,8.0,3670.0,536.0,1723.0,592.0,6.3542,200001 - 250000
1126.0,-117.12,32.95,4.0,9018.0,1572.0,4438.0,1498.0,4.988,250001 - 300000
1127.0,-117.12,32.93,7.0,1427.0,243.0,927.0,239.0,5.3625,200001 - 250000
1128.0,-117.12,32.91,8.0,3405.0,961.0,1742.0,918.0,2.8728,100001 - 150000
1129.0,-117.12,32.9,14.0,3249.0,937.0,1929.0,838.0,2.8588,50001 - 100000
1130.0,-117.12,32.9,13.0,1743.0,363.0,854.0,353.0,4.6667,100001 - 150000
1131.0,-117.12,32.8,31.0,1727.0,342.0,879.0,345.0,3.8125,150001 - 200000
1132.0,-117.12,32.8,29.0,2863.0,534.0,1392.0,522.0,3.8719,150001 - 200000
1133.0,-117.12,32.78,4.0,2782.0,817.0,1309.0,787.0,4.2621,100001 - 150000
1134.0,-117.12,32.77,48.0,2012.0,422.0,893.0,394.0,2.7928,150001 - 200000
1135.0,-117.12,32.77,43.0,2167.0,464.0,977.0,461.0,3.125,150001 - 200000
1136.0,-117.12,32.76,33.0,2279.0,591.0,1250.0,576.0,2.4297,100001 - 150000
1137.0,-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,100001 - 150000
1138.0,-117.12,32.76,28.0,1605.0,501.0,936.0,460.0,2.5991,100001 - 150000
1139.0,-117.12,32.76,27.0,1426.0,364.0,792.0,353.0,2.0673,100001 - 150000
1140.0,-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,100001 - 150000
1141.0,-117.12,32.76,17.0,1559.0,462.0,821.0,428.0,2.0139,100001 - 150000
1142.0,-117.12,32.75,37.0,2344.0,546.0,1134.0,513.0,2.4394,100001 - 150000
1143.0,-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,100001 - 150000
1144.0,-117.12,32.75,17.0,2060.0,633.0,1251.0,602.0,1.9886,100001 - 150000
1145.0,-117.12,32.75,15.0,2671.0,724.0,1800.0,646.0,2.1394,100001 - 150000
1146.0,-117.12,32.75,13.0,2795.0,773.0,1869.0,690.0,2.1767,100001 - 150000
1147.0,-117.12,32.74,52.0,1969.0,389.0,877.0,424.0,3.79,150001 - 200000
1148.0,-117.12,32.74,46.0,1898.0,441.0,978.0,439.0,3.2708,150001 - 200000
1149.0,-117.12,32.73,50.0,2307.0,424.0,887.0,356.0,3.5156,150001 - 200000
1150.0,-117.12,32.72,36.0,6096.0,1285.0,3093.0,1229.0,3.37,150001 - 200000
1151.0,-117.12,32.71,33.0,1256.0,331.0,1315.0,321.0,1.9286,50001 - 100000
1152.0,-117.12,32.71,24.0,421.0,101.0,396.0,113.0,0.6433,100001 - 150000
1153.0,-117.12,32.7,38.0,818.0,217.0,953.0,231.0,1.0531,50001 - 100000
1154.0,-117.12,32.7,37.0,1361.0,348.0,1398.0,328.0,1.1681,50001 - 100000
1155.0,-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,50001 - 100000
1156.0,-117.12,32.7,14.0,819.0,237.0,827.0,237.0,1.3194,50001 - 100000
1157.0,-117.12,32.69,46.0,200.0,77.0,180.0,65.0,1.0658,50001 - 100000
1158.0,-117.12,32.69,37.0,1082.0,294.0,1146.0,265.0,2.0673,50001 - 100000
1159.0,-117.12,32.58,34.0,2003.0,466.0,1226.0,443.0,3.0613,100001 - 150000
1160.0,-117.12,32.58,26.0,1360.0,309.0,869.0,328.0,3.0217,100001 - 150000
1161.0,-117.12,32.57,21.0,1738.0,295.0,983.0,298.0,4.8274,150001 - 200000
1162.0,-117.12,32.56,20.0,2524.0,682.0,1819.0,560.0,2.9286,250001 - 300000
1163.0,-117.13,34.88,21.0,3254.0,669.0,1548.0,545.0,2.3373,50001 - 100000
1164.0,-117.13,34.39,29.0,2251.0,464.0,855.0,315.0,3.4183,100001 - 150000
1165.0,-117.13,34.24,17.0,2828.0,506.0,673.0,274.0,5.2563,100001 - 150000
1166.0,-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762,100001 - 150000
1167.0,-117.13,34.06,4.0,3078.0,510.0,1341.0,486.0,4.9688,150001 - 200000
1168.0,-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,200001 - 250000
1169.0,-117.13,33.15,15.0,2241.0,381.0,997.0,390.0,3.4833,150001 - 200000
1170.0,-117.13,33.14,5.0,2618.0,539.0,1320.0,512.0,4.1053,150001 - 200000
1171.0,-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,150001 - 200000
1172.0,-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495,150001 - 200000
1173.0,-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,2.082,50001 - 100000
1174.0,-117.13,32.97,10.0,3486.0,469.0,1700.0,483.0,6.4696,200001 - 250000
1175.0,-117.13,32.96,15.0,2267.0,292.0,1180.0,289.0,6.712,200001 - 250000
1176.0,-117.13,32.94,15.0,4846.0,825.0,2797.0,823.0,4.9375,150001 - 200000
1177.0,-117.13,32.93,16.0,2918.0,444.0,1697.0,444.0,5.3062,150001 - 200000
1178.0,-117.13,32.92,17.0,1481.0,315.0,1002.0,300.0,3.6196,150001 - 200000
1179.0,-117.13,32.92,16.0,2173.0,399.0,1460.0,393.0,4.2614,150001 - 200000
1180.0,-117.13,32.92,16.0,1580.0,241.0,917.0,261.0,4.7266,150001 - 200000
1181.0,-117.13,32.92,16.0,1565.0,257.0,893.0,239.0,5.5036,150001 - 200000
1182.0,-117.13,32.91,16.0,3230.0,579.0,1825.0,576.0,4.2969,150001 - 200000
1183.0,-117.13,32.91,15.0,1450.0,266.0,747.0,290.0,3.6111,150001 - 200000
1184.0,-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,150001 - 200000
1185.0,-117.13,32.81,26.0,2119.0,444.0,1202.0,440.0,3.2308,150001 - 200000
1186.0,-117.13,32.81,19.0,2157.0,554.0,1349.0,535.0,2.7652,150001 - 200000
1187.0,-117.13,32.8,35.0,2129.0,382.0,1044.0,350.0,3.9732,150001 - 200000
1188.0,-117.13,32.8,33.0,2731.0,456.0,1263.0,445.0,4.5568,150001 - 200000
1189.0,-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,100001 - 150000
1190.0,-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,150001 - 200000
1191.0,-117.13,32.77,30.0,2582.0,650.0,1098.0,603.0,2.8281,150001 - 200000
1192.0,-117.13,32.76,33.0,1591.0,461.0,794.0,425.0,2.6333,100001 - 150000
1193.0,-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,150001 - 200000
1194.0,-117.13,32.76,27.0,2280.0,695.0,1235.0,664.0,1.9392,100001 - 150000
1195.0,-117.13,32.76,22.0,2623.0,732.0,1283.0,718.0,2.1563,100001 - 150000
1196.0,-117.13,32.75,50.0,1476.0,354.0,698.0,354.0,3.0,150001 - 200000
1197.0,-117.13,32.75,37.0,4142.0,1031.0,1936.0,968.0,2.693,150001 - 200000
1198.0,-117.13,32.75,31.0,2336.0,656.0,1186.0,609.0,2.5872,100001 - 150000
1199.0,-117.13,32.75,28.0,2279.0,671.0,1166.0,623.0,1.95,100001 - 150000
1200.0,-117.13,32.75,24.0,1877.0,519.0,898.0,483.0,2.2264,100001 - 150000
1201.0,-117.13,32.75,23.0,3999.0,1182.0,2051.0,1130.0,2.1292,100001 - 150000
1202.0,-117.13,32.75,20.0,2271.0,602.0,992.0,520.0,2.2599,150001 - 200000
1203.0,-117.13,32.74,52.0,1512.0,321.0,651.0,321.0,3.6852,150001 - 200000
1204.0,-117.13,32.74,50.0,1527.0,338.0,728.0,322.0,2.625,200001 - 250000
1205.0,-117.13,32.74,46.0,3355.0,768.0,1457.0,708.0,2.6604,150001 - 200000
1206.0,-117.13,32.73,52.0,2676.0,557.0,1181.0,537.0,3.6058,200001 - 250000
1207.0,-117.13,32.73,52.0,1911.0,415.0,777.0,412.0,2.2429,200001 - 250000
1208.0,-117.13,32.73,52.0,1148.0,214.0,481.0,215.0,5.454,200001 - 250000
1209.0,-117.13,32.73,43.0,2706.0,667.0,1531.0,614.0,2.1513,100001 - 150000
1210.0,-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,100001 - 150000
1211.0,-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,150001 - 200000
1212.0,-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,100001 - 150000
1213.0,-117.13,32.72,32.0,2197.0,623.0,1784.0,599.0,1.901,100001 - 150000
1214.0,-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,100001 - 150000
1215.0,-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,100001 - 150000
1216.0,-117.13,32.71,44.0,1697.0,413.0,1396.0,363.0,1.5474,50001 - 100000
1217.0,-117.13,32.71,42.0,1145.0,314.0,1114.0,307.0,1.2614,50001 - 100000
1218.0,-117.13,32.71,38.0,993.0,246.0,760.0,205.0,1.1563,50001 - 100000
1219.0,-117.13,32.71,37.0,1220.0,325.0,1472.0,323.0,1.825,50001 - 100000
1220.0,-117.13,32.71,35.0,614.0,180.0,691.0,164.0,1.6953,50001 - 100000
1221.0,-117.13,32.7,48.0,786.0,230.0,917.0,231.0,1.875,50001 - 100000
1222.0,-117.13,32.7,42.0,1210.0,292.0,945.0,258.0,0.8991,50001 - 100000
1223.0,-117.13,32.7,38.0,1445.0,392.0,1286.0,357.0,1.4632,50001 - 100000
1224.0,-117.13,32.7,35.0,1179.0,344.0,1372.0,330.0,1.9509,50001 - 100000
1225.0,-117.13,32.63,10.0,7374.0,1157.0,1900.0,794.0,8.7991,450001 - 500000
1226.0,-117.13,32.58,32.0,1870.0,437.0,1142.0,426.0,2.3194,150001 - 200000
1227.0,-117.13,32.58,27.0,1417.0,373.0,814.0,348.0,2.3603,150001 - 200000
1228.0,-117.14,34.75,33.0,552.0,120.0,347.0,97.0,1.8158,50001 - 100000
1229.0,-117.14,34.07,3.0,5542.0,828.0,2506.0,806.0,5.5875,150001 - 200000
1230.0,-117.14,34.05,5.0,2634.0,359.0,1173.0,372.0,6.746,200001 - 250000
1231.0,-117.14,34.01,26.0,7561.0,1051.0,2909.0,1012.0,7.2972,250001 - 300000
